,track_name,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,Testing 123...,Naaz,52OXHYEgOSGTQ1zg8i2nuR,0.478,0.447,10,-10.817,0,0.36,0.383,0.0,0.119,0.164,80.041,audio_features,52OXHYEgOSGTQ1zg8i2nuR,spotify:track:52OXHYEgOSGTQ1zg8i2nuR,https://api.spotify.com/v1/tracks/52OXHYEgOSGTQ1zg8i2nuR,https://api.spotify.com/v1/audio-analysis/52OXHYEgOSGTQ1zg8i2nuR,210430,4
0,Fresh,Naaz,5yUVi1NXddqMcM2xGjkl12,0.864,0.433,0,-8.901,1,0.146,0.411,2.17e-06,0.0914,0.792,130.002,audio_features,5yUVi1NXddqMcM2xGjkl12,spotify:track:5yUVi1NXddqMcM2xGjkl12,https://api.spotify.com/v1/tracks/5yUVi1NXddqMcM2xGjkl12,https://api.spotify.com/v1/audio-analysis/5yUVi1NXddqMcM2xGjkl12,188761,4
0,Can‘t Fight - Radio Edit,Naaz,1bo1Gor3QffcYYjTGEgR5w,0.592,0.629,8,-12.716,1,0.314,0.12,0.0,0.711,0.666,127.95,audio_features,1bo1Gor3QffcYYjTGEgR5w,spotify:track:1bo1Gor3QffcYYjTGEgR5w,https://api.spotify.com/v1/tracks/1bo1Gor3QffcYYjTGEgR5w,https://api.spotify.com/v1/audio-analysis/1bo1Gor3QffcYYjTGEgR5w,169848,4
0,Squeeze Eeh,Naaz,0Ch1y9FTs4E7sWUUzBUO04,0.683,0.824,8,-4.784,1,0.338,0.19,0.0,0.608,0.605,199.992,audio_features,0Ch1y9FTs4E7sWUUzBUO04,spotify:track:0Ch1y9FTs4E7sWUUzBUO04,https://api.spotify.com/v1/tracks/0Ch1y9FTs4E7sWUUzBUO04,https://api.spotify.com/v1/audio-analysis/0Ch1y9FTs4E7sWUUzBUO04,197407,4
0,Up To Something,Naaz,4BnLfJSLn51Erc3GaiHNoH,0.799,0.728,1,-5.763,0,0.0923,0.255,1.16e-05,0.185,0.529,113.914,audio_features,4BnLfJSLn51Erc3GaiHNoH,spotify:track:4BnLfJSLn51Erc3GaiHNoH,https://api.spotify.com/v1/tracks/4BnLfJSLn51Erc3GaiHNoH,https://api.spotify.com/v1/audio-analysis/4BnLfJSLn51Erc3GaiHNoH,153640,4
0,Summer,Naaz,4VgE1caf5KlyiaXbzOBqbx,0.675,0.802,0,-8.318,0,0.0506,0.00155,0.204,0.074,0.376,100.006,audio_features,4VgE1caf5KlyiaXbzOBqbx,spotify:track:4VgE1caf5KlyiaXbzOBqbx,https://api.spotify.com/v1/tracks/4VgE1caf5KlyiaXbzOBqbx,https://api.spotify.com/v1/audio-analysis/4VgE1caf5KlyiaXbzOBqbx,198000,4
0,Dollar Bill - Radio Edit,Naaz,48zDt8VXdPo8Z7VvZWUthW,0.716,0.475,5,-9.536,0,0.277,0.354,7.34e-05,0.0895,0.742,125.977,audio_features,48zDt8VXdPo8Z7VvZWUthW,spotify:track:48zDt8VXdPo8Z7VvZWUthW,https://api.spotify.com/v1/tracks/48zDt8VXdPo8Z7VvZWUthW,https://api.spotify.com/v1/audio-analysis/48zDt8VXdPo8Z7VvZWUthW,199130,5
0,Loaded,Naaz,2XVyhm28GUngDZ425pbyLO,0.785,0.656,4,-6.939,0,0.4,0.373,0.0,0.0826,0.693,184.019,audio_features,2XVyhm28GUngDZ425pbyLO,spotify:track:2XVyhm28GUngDZ425pbyLO,https://api.spotify.com/v1/tracks/2XVyhm28GUngDZ425pbyLO,https://api.spotify.com/v1/audio-analysis/2XVyhm28GUngDZ425pbyLO,196963,4
0,We Lef,Naaz,3AW73UKO0wruqhLpQxpkW7,0.601,0.707,7,-5.005,0,0.321,0.62,0.0,0.653,0.686,99.114,audio_features,3AW73UKO0wruqhLpQxpkW7,spotify:track:3AW73UKO0wruqhLpQxpkW7,https://api.spotify.com/v1/tracks/3AW73UKO0wruqhLpQxpkW7,https://api.spotify.com/v1/audio-analysis/3AW73UKO0wruqhLpQxpkW7,168316,4
0,Qasymda Barsyń ba?,Naaz,2CbdC1pVAyzsQH7BmIOPIy,0.855,0.0717,1,-15.077,0,0.142,0.404,7.18e-06,0.101,0.195,120.009,audio_features,2CbdC1pVAyzsQH7BmIOPIy,spotify:track:2CbdC1pVAyzsQH7BmIOPIy,https://api.spotify.com/v1/tracks/2CbdC1pVAyzsQH7BmIOPIy,https://api.spotify.com/v1/audio-analysis/2CbdC1pVAyzsQH7BmIOPIy,160005,4
0,Fractured Aura,Naaz,5tCeKNkdRb3xB3vWNRPZum,0.837,0.857,6,-4.619,0,0.0516,0.174,0.82,0.0748,0.956,120.068,audio_features,5tCeKNkdRb3xB3vWNRPZum,spotify:track:5tCeKNkdRb3xB3vWNRPZum,https://api.spotify.com/v1/tracks/5tCeKNkdRb3xB3vWNRPZum,https://api.spotify.com/v1/audio-analysis/5tCeKNkdRb3xB3vWNRPZum,128000,4
0,Planet,Naaz,5k2BOBNkam6Ezq6jaTq0T9,0.662,0.677,8,-6.682,1,0.0948,0.00121,0.822,0.117,0.433,159.959,audio_features,5k2BOBNkam6Ezq6jaTq0T9,spotify:track:5k2BOBNkam6Ezq6jaTq0T9,https://api.spotify.com/v1/tracks/5k2BOBNkam6Ezq6jaTq0T9,https://api.spotify.com/v1/audio-analysis/5k2BOBNkam6Ezq6jaTq0T9,63337,4
0,Dorffest (Hulapalu),Naaz,6XMYe0Dph5Rwnc8hMHdw9s,0.705,0.592,6,-13.653,0,0.0729,0.02,0.000512,0.178,0.159,127.962,audio_features,6XMYe0Dph5Rwnc8hMHdw9s,spotify:track:6XMYe0Dph5Rwnc8hMHdw9s,https://api.spotify.com/v1/tracks/6XMYe0Dph5Rwnc8hMHdw9s,https://api.spotify.com/v1/audio-analysis/6XMYe0Dph5Rwnc8hMHdw9s,134218,4
0,Queen,Naaz,4WuaIobLBQoflkIifjQxhl,0.605,0.58,1,-9.329,0,0.0369,0.023,1.84e-06,0.161,0.387,89.97,audio_features,4WuaIobLBQoflkIifjQxhl,spotify:track:4WuaIobLBQoflkIifjQxhl,https://api.spotify.com/v1/tracks/4WuaIobLBQoflkIifjQxhl,https://api.spotify.com/v1/audio-analysis/4WuaIobLBQoflkIifjQxhl,223333,4
0,TAURINO,Naaz,3Cgt9NVK9jG9rxPzI43mBJ,0.847,0.558,10,-11.421,0,0.612,0.726,0.0,0.0954,0.216,107.168,audio_features,3Cgt9NVK9jG9rxPzI43mBJ,spotify:track:3Cgt9NVK9jG9rxPzI43mBJ,https://api.spotify.com/v1/tracks/3Cgt9NVK9jG9rxPzI43mBJ,https://api.spotify.com/v1/audio-analysis/3Cgt9NVK9jG9rxPzI43mBJ,94273,4
0,Temptation,Naaz,6HMzsozR9eWnPckCkTqVDa,0.567,0.502,2,-7.45,1,0.451,0.333,0.0,0.65,0.716,69.536,audio_features,6HMzsozR9eWnPckCkTqVDa,spotify:track:6HMzsozR9eWnPckCkTqVDa,https://api.spotify.com/v1/tracks/6HMzsozR9eWnPckCkTqVDa,https://api.spotify.com/v1/audio-analysis/6HMzsozR9eWnPckCkTqVDa,215041,3
0,Shella,Naaz,15IHbCTh65bLHzG5pAbN5b,0.539,0.865,4,-5.431,1,0.192,0.289,0.0,0.455,0.909,139.206,audio_features,15IHbCTh65bLHzG5pAbN5b,spotify:track:15IHbCTh65bLHzG5pAbN5b,https://api.spotify.com/v1/tracks/15IHbCTh65bLHzG5pAbN5b,https://api.spotify.com/v1/audio-analysis/15IHbCTh65bLHzG5pAbN5b,126879,5
0,Mi Darlin',Naaz,3DaPc4QL0kVHGug2jEU8FW,0.687,0.656,11,-6.736,0,0.0422,0.106,0.0,0.0691,0.508,89.999,audio_features,3DaPc4QL0kVHGug2jEU8FW,spotify:track:3DaPc4QL0kVHGug2jEU8FW,https://api.spotify.com/v1/tracks/3DaPc4QL0kVHGug2jEU8FW,https://api.spotify.com/v1/audio-analysis/3DaPc4QL0kVHGug2jEU8FW,175930,4
0,Fractured Aura,Naaz,7dNPthpIlMgb7LsAj15eWQ,0.837,0.857,6,-4.619,0,0.0516,0.174,0.82,0.0748,0.956,120.068,audio_features,7dNPthpIlMgb7LsAj15eWQ,spotify:track:7dNPthpIlMgb7LsAj15eWQ,https://api.spotify.com/v1/tracks/7dNPthpIlMgb7LsAj15eWQ,https://api.spotify.com/v1/audio-analysis/7dNPthpIlMgb7LsAj15eWQ,128000,4
0,I Do It To Myself - Radio Mix,Naaz,0KYXTHROJw3cLbLKRkJDI5,0.797,0.626,11,-7.974,0,0.202,0.106,0.000531,0.0868,0.459,135.993,audio_features,0KYXTHROJw3cLbLKRkJDI5,spotify:track:0KYXTHROJw3cLbLKRkJDI5,https://api.spotify.com/v1/tracks/0KYXTHROJw3cLbLKRkJDI5,https://api.spotify.com/v1/audio-analysis/0KYXTHROJw3cLbLKRkJDI5,134636,4
0,Like Kylie Jenner,Naaz,1u69YvVO4JPk9uGEZHV9Ti,0.821,0.43,7,-9.475,0,0.0542,0.466,0.0,0.136,0.673,93.0,audio_features,1u69YvVO4JPk9uGEZHV9Ti,spotify:track:1u69YvVO4JPk9uGEZHV9Ti,https://api.spotify.com/v1/tracks/1u69YvVO4JPk9uGEZHV9Ti,https://api.spotify.com/v1/audio-analysis/1u69YvVO4JPk9uGEZHV9Ti,221935,4
0,Sad Violins,Naaz,7LjOUvcdCjrVQAMRvKpRk7,0.689,0.649,7,-6.23,0,0.13,0.12,0.0164,0.101,0.545,91.975,audio_features,7LjOUvcdCjrVQAMRvKpRk7,spotify:track:7LjOUvcdCjrVQAMRvKpRk7,https://api.spotify.com/v1/tracks/7LjOUvcdCjrVQAMRvKpRk7,https://api.spotify.com/v1/audio-analysis/7LjOUvcdCjrVQAMRvKpRk7,176463,4
0,I Do,Naaz,3cgVUUeVK78R9QfPeWR6Cj,0.388,0.227,0,-14.188,0,0.0382,0.713,0.0,0.0927,0.287,132.608,audio_features,3cgVUUeVK78R9QfPeWR6Cj,spotify:track:3cgVUUeVK78R9QfPeWR6Cj,https://api.spotify.com/v1/tracks/3cgVUUeVK78R9QfPeWR6Cj,https://api.spotify.com/v1/audio-analysis/3cgVUUeVK78R9QfPeWR6Cj,225429,4
0,Fractured Aura,Naaz,7k6WZcTm3WVOjqmdrFyl02,0.836,0.859,6,-4.619,0,0.0516,0.175,0.819,0.0748,0.955,120.065,audio_features,7k6WZcTm3WVOjqmdrFyl02,spotify:track:7k6WZcTm3WVOjqmdrFyl02,https://api.spotify.com/v1/tracks/7k6WZcTm3WVOjqmdrFyl02,https://api.spotify.com/v1/audio-analysis/7k6WZcTm3WVOjqmdrFyl02,128000,4
0,Алла,Naaz,3zO44zRrCobgq9pPU9Ykpi,0.626,0.5,5,-11.902,0,0.0491,0.391,1.29e-05,0.108,0.572,119.957,audio_features,3zO44zRrCobgq9pPU9Ykpi,spotify:track:3zO44zRrCobgq9pPU9Ykpi,https://api.spotify.com/v1/tracks/3zO44zRrCobgq9pPU9Ykpi,https://api.spotify.com/v1/audio-analysis/3zO44zRrCobgq9pPU9Ykpi,243156,4
0,Heart Move,Naaz,5LvOBqQJugwtXV4GAw2Y7l,0.597,0.673,0,-7.099,1,0.088,0.0504,0.0,0.34,0.327,175.982,audio_features,5LvOBqQJugwtXV4GAw2Y7l,spotify:track:5LvOBqQJugwtXV4GAw2Y7l,https://api.spotify.com/v1/tracks/5LvOBqQJugwtXV4GAw2Y7l,https://api.spotify.com/v1/audio-analysis/5LvOBqQJugwtXV4GAw2Y7l,204826,4
0,Weed & Remy,Naaz,32ZF2FMvoG1f5rXsGnbLWW,0.591,0.817,1,-3.66,0,0.309,0.305,0.0,0.112,0.626,98.473,audio_features,32ZF2FMvoG1f5rXsGnbLWW,spotify:track:32ZF2FMvoG1f5rXsGnbLWW,https://api.spotify.com/v1/tracks/32ZF2FMvoG1f5rXsGnbLWW,https://api.spotify.com/v1/audio-analysis/32ZF2FMvoG1f5rXsGnbLWW,183368,4
0,Long Night,Naaz,4F4jpyYJeZ51tBmwepWSGe,0.814,0.636,10,-6.539,0,0.0454,0.235,0.0,0.0975,0.254,114.978,audio_features,4F4jpyYJeZ51tBmwepWSGe,spotify:track:4F4jpyYJeZ51tBmwepWSGe,https://api.spotify.com/v1/tracks/4F4jpyYJeZ51tBmwepWSGe,https://api.spotify.com/v1/audio-analysis/4F4jpyYJeZ51tBmwepWSGe,208696,4
0,Loaded,Naaz,39mHzXpekKExRFuWeASBCZ,0.785,0.656,4,-6.939,0,0.4,0.373,0.0,0.0826,0.693,184.019,audio_features,39mHzXpekKExRFuWeASBCZ,spotify:track:39mHzXpekKExRFuWeASBCZ,https://api.spotify.com/v1/tracks/39mHzXpekKExRFuWeASBCZ,https://api.spotify.com/v1/audio-analysis/39mHzXpekKExRFuWeASBCZ,196963,4
0,Love - Extended Mix,Naaz,55ruadJvb9spM2GnAmGHGr,0.876,0.326,0,-10.319,0,0.192,0.235,0.00143,0.179,0.612,120.003,audio_features,55ruadJvb9spM2GnAmGHGr,spotify:track:55ruadJvb9spM2GnAmGHGr,https://api.spotify.com/v1/tracks/55ruadJvb9spM2GnAmGHGr,https://api.spotify.com/v1/audio-analysis/55ruadJvb9spM2GnAmGHGr,206029,4
0,Is It Better,Naaz,7wIK0PC42YEGtfP2c2Cw7j,0.637,0.856,5,-4.583,1,0.0473,0.0411,0.000853,0.0801,0.111,124.036,audio_features,7wIK0PC42YEGtfP2c2Cw7j,spotify:track:7wIK0PC42YEGtfP2c2Cw7j,https://api.spotify.com/v1/tracks/7wIK0PC42YEGtfP2c2Cw7j,https://api.spotify.com/v1/audio-analysis/7wIK0PC42YEGtfP2c2Cw7j,219240,4
0,Nanana,Naaz,3XehQL3BeSZ1dBykOua9w6,0.552,0.785,6,-3.049,1,0.266,0.182,0.0,0.172,0.81,119.549,audio_features,3XehQL3BeSZ1dBykOua9w6,spotify:track:3XehQL3BeSZ1dBykOua9w6,https://api.spotify.com/v1/tracks/3XehQL3BeSZ1dBykOua9w6,https://api.spotify.com/v1/audio-analysis/3XehQL3BeSZ1dBykOua9w6,173888,5
0,Ezaf Kari,Naaz,70MwBKly6sCEMYyKdBSjgP,0.757,0.716,8,-4.265,0,0.0539,0.854,0.0,0.119,0.8,142.461,audio_features,70MwBKly6sCEMYyKdBSjgP,spotify:track:70MwBKly6sCEMYyKdBSjgP,https://api.spotify.com/v1/tracks/70MwBKly6sCEMYyKdBSjgP,https://api.spotify.com/v1/audio-analysis/70MwBKly6sCEMYyKdBSjgP,204109,3
0,1986,Naaz,4fa0J0bVYAq1u8nol9CxgZ,0.67,0.538,2,-8.966,1,0.0417,0.67,0.0,0.0676,0.363,84.938,audio_features,4fa0J0bVYAq1u8nol9CxgZ,spotify:track:4fa0J0bVYAq1u8nol9CxgZ,https://api.spotify.com/v1/tracks/4fa0J0bVYAq1u8nol9CxgZ,https://api.spotify.com/v1/audio-analysis/4fa0J0bVYAq1u8nol9CxgZ,122723,4
0,Tu Chij Badi Namakin Hai,Naaz,3lKjoSIMQXzTIOwtiokE0g,0.485,0.748,11,-6.067,0,0.088,0.872,0.0,0.433,0.81,80.859,audio_features,3lKjoSIMQXzTIOwtiokE0g,spotify:track:3lKjoSIMQXzTIOwtiokE0g,https://api.spotify.com/v1/tracks/3lKjoSIMQXzTIOwtiokE0g,https://api.spotify.com/v1/audio-analysis/3lKjoSIMQXzTIOwtiokE0g,407954,4
0,Hai Gam Sae Choor Seena,Naaz,7FYWtAffoXQVVM4OduKqcz,0.653,0.459,9,-10.256,0,0.0296,0.793,0.0,0.404,0.549,99.049,audio_features,7FYWtAffoXQVVM4OduKqcz,spotify:track:7FYWtAffoXQVVM4OduKqcz,https://api.spotify.com/v1/tracks/7FYWtAffoXQVVM4OduKqcz,https://api.spotify.com/v1/audio-analysis/7FYWtAffoXQVVM4OduKqcz,272434,4
0,LG De Raund,Naaz,1Jzs8GStaDGMHAtxW6bfIy,0.779,0.867,5,-1.453,0,0.0656,0.0646,0.0,0.0894,0.665,84.951,audio_features,1Jzs8GStaDGMHAtxW6bfIy,spotify:track:1Jzs8GStaDGMHAtxW6bfIy,https://api.spotify.com/v1/tracks/1Jzs8GStaDGMHAtxW6bfIy,https://api.spotify.com/v1/audio-analysis/1Jzs8GStaDGMHAtxW6bfIy,197647,4
0,Cruz de Cristo,Naaz,047I1dy3Z6rAPReFV4xPVt,0.74,0.67,2,-8.02,1,0.251,0.206,0.0,0.114,0.332,127.673,audio_features,047I1dy3Z6rAPReFV4xPVt,spotify:track:047I1dy3Z6rAPReFV4xPVt,https://api.spotify.com/v1/tracks/047I1dy3Z6rAPReFV4xPVt,https://api.spotify.com/v1/audio-analysis/047I1dy3Z6rAPReFV4xPVt,177633,4
0,Har Koi Chawe Tho Mukhe Husan Je Rani,Naaz,5ueXZule4Uf5RH15mRpDVK,0.748,0.969,11,-6.253,1,0.0419,0.209,0.0,0.284,0.834,126.042,audio_features,5ueXZule4Uf5RH15mRpDVK,spotify:track:5ueXZule4Uf5RH15mRpDVK,https://api.spotify.com/v1/tracks/5ueXZule4Uf5RH15mRpDVK,https://api.spotify.com/v1/audio-analysis/5ueXZule4Uf5RH15mRpDVK,268251,4
0,Special Girl,Donell Jones,6B6zC6uhahB8gt3Uh4JSGT,0.65,0.612,2,-5.948,0,0.198,0.286,0.0,0.285,0.715,68.963,audio_features,6B6zC6uhahB8gt3Uh4JSGT,spotify:track:6B6zC6uhahB8gt3Uh4JSGT,https://api.spotify.com/v1/tracks/6B6zC6uhahB8gt3Uh4JSGT,https://api.spotify.com/v1/audio-analysis/6B6zC6uhahB8gt3Uh4JSGT,280453,4
0,Just A Little,Donell Jones,3OvnEL9igtcz6KvY2dmaIk,0.54,0.754,5,-6.625,0,0.0617,0.00899,7.67e-06,0.106,0.575,147.821,audio_features,3OvnEL9igtcz6KvY2dmaIk,spotify:track:3OvnEL9igtcz6KvY2dmaIk,https://api.spotify.com/v1/tracks/3OvnEL9igtcz6KvY2dmaIk,https://api.spotify.com/v1/audio-analysis/3OvnEL9igtcz6KvY2dmaIk,288627,4
0,Fresh,Donell Jones,6uDdVjkKMZMHwzEiw4Mxvx,0.565,0.781,11,-3.992,0,0.276,0.216,0.000354,0.394,0.82,148.046,audio_features,6uDdVjkKMZMHwzEiw4Mxvx,spotify:track:6uDdVjkKMZMHwzEiw4Mxvx,https://api.spotify.com/v1/tracks/6uDdVjkKMZMHwzEiw4Mxvx,https://api.spotify.com/v1/audio-analysis/6uDdVjkKMZMHwzEiw4Mxvx,147693,4
0,Put Me Down,Donell Jones,1gPKkphT07lknCvqXAMG1b,0.796,0.642,1,-6.761,0,0.0477,0.0692,0.0033,0.0625,0.762,101.418,audio_features,1gPKkphT07lknCvqXAMG1b,spotify:track:1gPKkphT07lknCvqXAMG1b,https://api.spotify.com/v1/tracks/1gPKkphT07lknCvqXAMG1b,https://api.spotify.com/v1/audio-analysis/1gPKkphT07lknCvqXAMG1b,260280,4
0,100% Free,Donell Jones,4YqDFOw2DFiYix8RA1CiwZ,0.73,0.573,3,-6.405,0,0.0411,0.202,0.0,0.122,0.818,136.088,audio_features,4YqDFOw2DFiYix8RA1CiwZ,spotify:track:4YqDFOw2DFiYix8RA1CiwZ,https://api.spotify.com/v1/tracks/4YqDFOw2DFiYix8RA1CiwZ,https://api.spotify.com/v1/audio-analysis/4YqDFOw2DFiYix8RA1CiwZ,174960,4
0,Cry,Donell Jones,0Q8o1j0g7f9TK6HAEn6IMZ,0.716,0.513,10,-5.524,1,0.0403,0.00131,1.01e-06,0.0781,0.49,140.925,audio_features,0Q8o1j0g7f9TK6HAEn6IMZ,spotify:track:0Q8o1j0g7f9TK6HAEn6IMZ,https://api.spotify.com/v1/tracks/0Q8o1j0g7f9TK6HAEn6IMZ,https://api.spotify.com/v1/audio-analysis/0Q8o1j0g7f9TK6HAEn6IMZ,239280,4
0,I Miss The King,Donell Jones,31xKwxZAhP7E5aUHApyOVh,0.684,0.493,8,-2.41,0,0.0619,0.0305,0.00013,0.0346,0.868,138.017,audio_features,31xKwxZAhP7E5aUHApyOVh,spotify:track:31xKwxZAhP7E5aUHApyOVh,https://api.spotify.com/v1/tracks/31xKwxZAhP7E5aUHApyOVh,https://api.spotify.com/v1/audio-analysis/31xKwxZAhP7E5aUHApyOVh,243813,4
0,Badboy,Donell Jones,1RFN2NgTdoseYGCG5kVRyz,0.668,0.766,4,-3.929,1,0.048,0.181,0.0,0.167,0.69,88.938,audio_features,1RFN2NgTdoseYGCG5kVRyz,spotify:track:1RFN2NgTdoseYGCG5kVRyz,https://api.spotify.com/v1/tracks/1RFN2NgTdoseYGCG5kVRyz,https://api.spotify.com/v1/audio-analysis/1RFN2NgTdoseYGCG5kVRyz,195435,4
0,Imagine That,Donell Jones,62etH9cvwhV1Pqg5YDVJVY,0.653,0.539,3,-5.682,0,0.0657,0.00952,0.0,0.106,0.546,125.925,audio_features,62etH9cvwhV1Pqg5YDVJVY,spotify:track:62etH9cvwhV1Pqg5YDVJVY,https://api.spotify.com/v1/tracks/62etH9cvwhV1Pqg5YDVJVY,https://api.spotify.com/v1/audio-analysis/62etH9cvwhV1Pqg5YDVJVY,293360,4
0,I Do,Donell Jones,4jTU7LoKNtp32YuORAabHl,0.812,0.719,1,-8.973,1,0.0404,0.00343,0.183,0.101,0.393,122.007,audio_features,4jTU7LoKNtp32YuORAabHl,spotify:track:4jTU7LoKNtp32YuORAabHl,https://api.spotify.com/v1/tracks/4jTU7LoKNtp32YuORAabHl,https://api.spotify.com/v1/audio-analysis/4jTU7LoKNtp32YuORAabHl,186227,4
0,Still,Donell Jones,3gBabnO4vQhKpcCuwXAVrB,0.891,0.386,10,-4.936,0,0.0387,0.0056,2.25e-05,0.042,0.827,99.997,audio_features,3gBabnO4vQhKpcCuwXAVrB,spotify:track:3gBabnO4vQhKpcCuwXAVrB,https://api.spotify.com/v1/tracks/3gBabnO4vQhKpcCuwXAVrB,https://api.spotify.com/v1/audio-analysis/3gBabnO4vQhKpcCuwXAVrB,230480,4
0,The World Is Yours,Donell Jones,4uOyVzTxGYdOxJcrTEzA97,0.594,0.669,5,-5.019,0,0.211,0.217,5.53e-06,0.136,0.905,180.089,audio_features,4uOyVzTxGYdOxJcrTEzA97,spotify:track:4uOyVzTxGYdOxJcrTEzA97,https://api.spotify.com/v1/tracks/4uOyVzTxGYdOxJcrTEzA97,https://api.spotify.com/v1/audio-analysis/4uOyVzTxGYdOxJcrTEzA97,238093,4
0,A Mother's Love,Donell Jones,3NKbJOeR77luUxmdHNeBYW,0.625,0.644,1,-5.592,1,0.0531,0.0591,3.58e-05,0.284,0.529,142.013,audio_features,3NKbJOeR77luUxmdHNeBYW,spotify:track:3NKbJOeR77luUxmdHNeBYW,https://api.spotify.com/v1/tracks/3NKbJOeR77luUxmdHNeBYW,https://api.spotify.com/v1/audio-analysis/3NKbJOeR77luUxmdHNeBYW,252000,4
0,"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Donell Jones,7E7jfkiWHppWhZnYGgP120,0.853,0.598,8,-5.273,0,0.0674,0.0659,2.97e-05,0.0606,0.865,103.038,audio_features,7E7jfkiWHppWhZnYGgP120,spotify:track:7E7jfkiWHppWhZnYGgP120,https://api.spotify.com/v1/tracks/7E7jfkiWHppWhZnYGgP120,https://api.spotify.com/v1/audio-analysis/7E7jfkiWHppWhZnYGgP120,241200,4
0,I'm So Gone,Donell Jones,72l1rbmpg8B2dsp7GkmjwT,0.523,0.772,10,-1.888,1,0.0302,3.12e-05,0.000126,0.415,0.228,129.892,audio_features,72l1rbmpg8B2dsp7GkmjwT,spotify:track:72l1rbmpg8B2dsp7GkmjwT,https://api.spotify.com/v1/tracks/72l1rbmpg8B2dsp7GkmjwT,https://api.spotify.com/v1/audio-analysis/72l1rbmpg8B2dsp7GkmjwT,258680,4
0,Reggae Remix,Donell Jones,628v7pHc9XdGbK3QOnwhfn,0.7,0.685,5,-6.273,0,0.33,0.0134,0.0,0.101,0.521,81.991,audio_features,628v7pHc9XdGbK3QOnwhfn,spotify:track:628v7pHc9XdGbK3QOnwhfn,https://api.spotify.com/v1/tracks/628v7pHc9XdGbK3QOnwhfn,https://api.spotify.com/v1/audio-analysis/628v7pHc9XdGbK3QOnwhfn,319523,4
0,Ride This,Donell Jones,1edlOe9x2zbuSNKGZ7lYAA,0.791,0.539,1,-8.094,1,0.0421,0.00896,2.72e-06,0.088,0.546,123.992,audio_features,1edlOe9x2zbuSNKGZ7lYAA,spotify:track:1edlOe9x2zbuSNKGZ7lYAA,https://api.spotify.com/v1/tracks/1edlOe9x2zbuSNKGZ7lYAA,https://api.spotify.com/v1/audio-analysis/1edlOe9x2zbuSNKGZ7lYAA,223587,4
0,Your Place,Donell Jones,6L32VRWSfcFL7GedIplEOl,0.492,0.64,6,-5.605,0,0.113,0.00244,0.0,0.102,0.784,139.751,audio_features,6L32VRWSfcFL7GedIplEOl,spotify:track:6L32VRWSfcFL7GedIplEOl,https://api.spotify.com/v1/tracks/6L32VRWSfcFL7GedIplEOl,https://api.spotify.com/v1/audio-analysis/6L32VRWSfcFL7GedIplEOl,301307,4
0,Blackmail,Donell Jones,1QmMcPVMaQPVvXDYSsAbQ9,0.522,0.621,10,-6.725,0,0.058,0.221,0.0,0.172,0.793,109.53,audio_features,1QmMcPVMaQPVvXDYSsAbQ9,spotify:track:1QmMcPVMaQPVvXDYSsAbQ9,https://api.spotify.com/v1/tracks/1QmMcPVMaQPVvXDYSsAbQ9,https://api.spotify.com/v1/audio-analysis/1QmMcPVMaQPVvXDYSsAbQ9,254920,4
0,Where I Wanna Be,Donell Jones,1kuxiezca1Kj7knKutqkVh,0.668,0.386,5,-9.112,0,0.0277,0.518,0.0,0.171,0.423,102.033,audio_features,1kuxiezca1Kj7knKutqkVh,spotify:track:1kuxiezca1Kj7knKutqkVh,https://api.spotify.com/v1/tracks/1kuxiezca1Kj7knKutqkVh,https://api.spotify.com/v1/audio-analysis/1kuxiezca1Kj7knKutqkVh,253027,4
0,Just A Little,Donell Jones,42Eru1GzUtK1D0JC41MnCd,0.54,0.754,5,-6.625,0,0.0617,0.00899,7.67e-06,0.106,0.575,147.821,audio_features,42Eru1GzUtK1D0JC41MnCd,spotify:track:42Eru1GzUtK1D0JC41MnCd,https://api.spotify.com/v1/tracks/42Eru1GzUtK1D0JC41MnCd,https://api.spotify.com/v1/audio-analysis/42Eru1GzUtK1D0JC41MnCd,288627,4
0,Step the F*** Off,Donell Jones,5VOqr4rNS9ea7JdYOiz3ak,0.846,0.664,11,-5.508,0,0.104,0.00515,2.51e-06,0.0865,0.877,120.001,audio_features,5VOqr4rNS9ea7JdYOiz3ak,spotify:track:5VOqr4rNS9ea7JdYOiz3ak,https://api.spotify.com/v1/tracks/5VOqr4rNS9ea7JdYOiz3ak,https://api.spotify.com/v1/audio-analysis/5VOqr4rNS9ea7JdYOiz3ak,220347,4
0,Your Place,Donell Jones,7i7XalFA75YjxvpuR3YBlM,0.492,0.64,6,-5.605,0,0.113,0.00244,0.0,0.102,0.784,139.751,audio_features,7i7XalFA75YjxvpuR3YBlM,spotify:track:7i7XalFA75YjxvpuR3YBlM,https://api.spotify.com/v1/tracks/7i7XalFA75YjxvpuR3YBlM,https://api.spotify.com/v1/audio-analysis/7i7XalFA75YjxvpuR3YBlM,301307,4
